Date_reported,New_cases,New_deaths,daily_vaccinations
2022-10-08,78599.0,651.0,410115.0
2022-10-09,41711.0,334.0,222397.0
2022-10-10,11333.0,72.0,741564.0
2022-10-11,13220.0,78.0,763542.0
2022-10-12,24419.0,169.0,824063.0
2022-10-13,38156.0,398.0,785001.0
2022-10-14,57464.0,652.0,891898.0
2022-10-15,72989.0,644.0,387507.0
2022-10-16,33699.0,261.0,213187.0
2022-10-17,6050.0,26.0,763940.0
2022-10-18,11151.0,8.0,762575.0
2022-10-19,33860.0,234.0,798688.0
2022-10-20,38999.0,466.0,770493.0
2022-10-21,0.0,0.0,857460.0
2022-10-22,193674.0,2221.0,385028.0
2022-10-23,0.0,0.0,209544.0
2022-10-24,0.0,0.0,747316.0
2022-10-25,0.0,0.0,768556.0
2022-10-26,0.0,0.0,844834.0
2022-10-27,0.0,0.0,789043.0
2022-10-28,255156.0,3081.0,860676.0
2022-10-29,0.0,0.0,371805.0
2022-10-30,0.0,0.0,193902.0
2022-10-31,0.0,0.0,608416.0
2022-11-01,0.0,0.0,640148.0
2022-11-02,0.0,0.0,656703.0
2022-11-03,0.0,0.0,641737.0
2022-11-04,267304.0,2463.0,756729.0
2022-11-05,0.0,0.0,343240.0
2022-11-06,0.0,0.0,180259.0
2022-11-07,0.0,0.0,584476.0
2022-11-08,0.0,0.0,564752.0
2022-11-09,0.0,0.0,556135.0
2022-11-10,0.0,0.0,558061.0
2022-11-11,282897.0,2290.0,601188.0
2022-11-12,0.0,0.0,282595.0
2022-11-13,0.0,0.0,158884.0
2022-11-14,0.0,0.0,516543.0
2022-11-15,0.0,0.0,523884.0
2022-11-16,0.0,0.0,527964.0
2022-11-17,0.0,0.0,512090.0
2022-11-18,274984.0,2202.0,568075.0
2022-11-19,0.0,0.0,266986.0
2022-11-20,0.0,0.0,144989.0
2022-11-21,0.0,0.0,455415.0
2022-11-22,0.0,0.0,423822.0
2022-11-23,0.0,0.0,358895.0
2022-11-24,0.0,0.0,5908.0
2022-11-25,300171.0,2619.0,247410.0
2022-11-26,0.0,0.0,191537.0
2022-11-27,0.0,0.0,118916.0
2022-11-28,0.0,0.0,335489.0
2022-11-29,0.0,0.0,348552.0
2022-11-30,0.0,0.0,433580.0
2022-12-01,0.0,0.0,387984.0
2022-12-02,302599.0,1763.0,438841.0
2022-12-03,0.0,0.0,204104.0
2022-12-04,0.0,0.0,114738.0
2022-12-05,0.0,0.0,350850.0
2022-12-06,0.0,0.0,365612.0
2022-12-07,0.0,0.0,376109.0
2022-12-08,0.0,0.0,379239.0
2022-12-09,462223.0,3035.0,426504.0
2022-12-10,0.0,0.0,215843.0
2022-12-11,0.0,0.0,124080.0
2022-12-12,0.0,0.0,366639.0
2022-12-13,0.0,0.0,368284.0
2022-12-14,0.0,0.0,349758.0
2022-12-15,0.0,0.0,324009.0
2022-12-16,446014.0,2652.0,380625.0
2022-12-17,0.0,0.0,197222.0
2022-12-18,0.0,0.0,113955.0
2022-12-19,0.0,0.0,337636.0
2022-12-20,0.0,0.0,317453.0
2022-12-21,0.0,0.0,288962.0
2022-12-22,0.0,0.0,229178.0
2022-12-23,508009.0,3033.0,153574.0
2022-12-24,0.0,0.0,38972.0
2022-12-25,0.0,0.0,2556.0
2022-12-26,0.0,0.0,110217.0
2022-12-27,0.0,0.0,266544.0
2022-12-28,0.0,0.0,261645.0
2022-12-29,0.0,0.0,264355.0
2022-12-30,392203.0,2480.0,243635.0
2022-12-31,0.0,0.0,63664.0
2023-01-01,0.0,0.0,9990.0
2023-01-02,0.0,0.0,123959.0
2023-01-03,0.0,0.0,228533.0
2023-01-04,0.0,0.0,217330.0
2023-01-05,0.0,0.0,227803.0
2023-01-06,471714.0,2764.0,272773.0
2023-01-07,0.0,0.0,134303.0
2023-01-08,0.0,0.0,68870.0
2023-01-09,0.0,0.0,206269.0
2023-01-10,0.0,0.0,203017.0
2023-01-11,0.0,0.0,200453.0
2023-01-12,0.0,0.0,197394.0
2023-01-13,448092.0,4407.0,221452.0
2023-01-14,0.0,0.0,103531.0
2023-01-15,0.0,0.0,47591.0
2023-01-16,0.0,0.0,113064.0
2023-01-17,0.0,0.0,150967.0
2023-01-18,0.0,0.0,147176.0
2023-01-19,0.0,0.0,141219.0
2023-01-20,308025.0,3664.0,157321.0
2023-01-21,0.0,0.0,64963.0
2023-01-22,0.0,0.0,30876.0
2023-01-23,0.0,0.0,119571.0
2023-01-24,0.0,0.0,122922.0
2023-01-25,0.0,0.0,114995.0
2023-01-26,0.0,0.0,120530.0
2023-01-27,294867.0,3743.0,130959.0
2023-01-28,0.0,0.0,52513.0
2023-01-29,0.0,0.0,27096.0
2023-01-30,0.0,0.0,101040.0
2023-01-31,0.0,0.0,102498.0
2023-02-01,0.0,0.0,99647.0
2023-02-02,0.0,0.0,99377.0
2023-02-03,285402.0,3452.0,111727.0
2023-02-04,0.0,0.0,46488.0
2023-02-05,0.0,0.0,25048.0
2023-02-06,0.0,0.0,94090.0
2023-02-07,0.0,0.0,95211.0
2023-02-08,0.0,0.0,93328.0
2023-02-09,0.0,0.0,91407.0
2023-02-10,278228.0,3440.0,99984.0
2023-02-11,0.0,0.0,42413.0
2023-02-12,0.0,0.0,18755.0
2023-02-13,0.0,0.0,79338.0
2023-02-14,0.0,0.0,74100.0
2023-02-15,0.0,0.0,82901.0
2023-02-16,0.0,0.0,79028.0
2023-02-17,254372.0,2857.0,88440.0
2023-02-18,0.0,0.0,34090.0
2023-02-19,0.0,0.0,17733.0
2023-02-20,0.0,0.0,62337.0
2023-02-21,0.0,0.0,76008.0
2023-02-22,0.0,0.0,71942.0
2023-02-23,0.0,0.0,70699.0
2023-02-24,0.0,0.0,79033.0
2023-02-25,267168.0,2362.0,31860.0
2023-02-26,0.0,0.0,16581.0
2023-02-27,0.0,0.0,71968.0
2023-02-28,0.0,0.0,72009.0
2023-03-01,0.0,0.0,71437.0
2023-03-02,0.0,0.0,70242.0
2023-03-03,0.0,0.0,78167.0
2023-03-04,227828.0,2197.0,31710.0
2023-03-05,0.0,0.0,16682.0
2023-03-06,0.0,0.0,66726.0
2023-03-07,0.0,0.0,67772.0
2023-03-08,0.0,0.0,66464.0
2023-03-09,0.0,0.0,65648.0
2023-03-10,0.0,0.0,72024.0
2023-03-11,170593.0,1887.0,29873.0
2023-03-12,0.0,0.0,15653.0
2023-03-13,0.0,0.0,61452.0
2023-03-14,0.0,0.0,60216.0
2023-03-15,0.0,0.0,63872.0
2023-03-16,0.0,0.0,61505.0
2023-03-17,0.0,0.0,66662.0
2023-03-18,126613.0,1741.0,27070.0
2023-03-19,0.0,0.0,14316.0
2023-03-20,0.0,0.0,60222.0
2023-03-21,0.0,0.0,59759.0
2023-03-22,0.0,0.0,59205.0
2023-03-23,0.0,0.0,58319.0
2023-03-24,0.0,0.0,65076.0
2023-03-25,152968.0,2084.0,25501.0
2023-03-26,0.0,0.0,14363.0
2023-03-27,0.0,0.0,56004.0
2023-03-28,0.0,0.0,56758.0
2023-03-29,0.0,0.0,57808.0
2023-03-30,0.0,0.0,56436.0
2023-03-31,0.0,0.0,58884.0
2023-04-01,176358.0,1746.0,21795.0
2023-04-02,0.0,0.0,12184.0
2023-04-03,0.0,0.0,50536.0
2023-04-04,0.0,0.0,51361.0
2023-04-05,0.0,0.0,50846.0
2023-04-06,0.0,0.0,51872.0
2023-04-07,0.0,0.0,47566.0
2023-04-08,0.0,0.0,21596.0
2023-04-09,103472.0,1729.0,6200.0
2023-04-10,0.0,0.0,49449.0
2023-04-11,0.0,0.0,49214.0
2023-04-12,0.0,0.0,48802.0
2023-04-13,0.0,0.0,46454.0
2023-04-14,0.0,0.0,49824.0
2023-04-15,0.0,0.0,19694.0
2023-04-16,104057.0,1290.0,9891.0
2023-04-17,0.0,0.0,42586.0
2023-04-18,0.0,0.0,43446.0
2023-04-19,0.0,0.0,43433.0
2023-04-20,0.0,0.0,58725.0
2023-04-21,0.0,0.0,79992.0
2023-04-22,0.0,0.0,43367.0
2023-04-23,98467.0,1198.0,25733.0
2023-04-24,0.0,0.0,85132.0
2023-04-25,0.0,0.0,84228.0
2023-04-26,0.0,0.0,88165.0
2023-04-27,0.0,0.0,89827.0
2023-04-28,0.0,0.0,97107.0
2023-04-29,0.0,0.0,39915.0
2023-04-30,86484.0,1046.0,24035.0
2023-05-01,0.0,0.0,90630.0
2023-05-02,0.0,0.0,94425.0
2023-05-03,0.0,0.0,97533.0
2023-05-04,0.0,0.0,103465.0
2023-05-05,0.0,0.0,105724.0
2023-05-06,0.0,0.0,40672.0
2023-05-07,77165.0,1146.0,21386.0
2023-05-08,0.0,0.0,55634.0
2023-05-09,0.0,0.0,11751.0
